id,rn,pre_since_opened,pre_since_confirmed,pre_pterm,pre_fterm,pre_till_pclose,pre_till_fclose,pre_loans_credit_limit,pre_loans_next_pay_summ,pre_loans_outstanding,pre_loans_total_overdue,pre_loans_max_overdue_sum,pre_loans_credit_cost_rate,pre_loans5,pre_loans530,pre_loans3060,pre_loans6090,pre_loans90,is_zero_loans5,is_zero_loans530,is_zero_loans3060,is_zero_loans6090,is_zero_loans90,pre_util,pre_over2limit,pre_maxover2limit,is_zero_util,is_zero_over2limit,is_zero_maxover2limit,enc_paym_0,enc_paym_1,enc_paym_2,enc_paym_3,enc_paym_4,enc_paym_5,enc_paym_6,enc_paym_7,enc_paym_8,enc_paym_9,enc_paym_10,enc_paym_11,enc_paym_12,enc_paym_13,enc_paym_14,enc_paym_15,enc_paym_16,enc_paym_17,enc_paym_18,enc_paym_19,enc_paym_20,enc_paym_21,enc_paym_22,enc_paym_23,enc_paym_24,enc_loans_account_holder_type,enc_loans_credit_status,enc_loans_credit_type,enc_loans_account_cur,pclose_flag,fclose_flag,flag
2911122,7,5,5,4,3,5,7,18,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,5,1,0,0,0
436425,10,1,0,17,2,8,15,11,2,3,0,2,8,6,16,5,4,8,0,1,1,1,1,16,2,17,1,1,1,0,1,0,1,1,0,1,1,0,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0,0
2589678,6,0,3,16,12,13,5,13,2,3,0,2,4,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0,0
2545458,1,5,11,16,9,11,12,7,2,3,0,2,1,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0,0
2813878,6,19,6,4,8,1,11,10,6,3,0,2,5,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,3,1,1,1,0
2538855,22,19,9,17,14,8,8,14,0,5,0,2,8,6,16,5,4,8,1,1,1,1,1,15,2,17,0,1,1,0,0,0,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,4,1,0,0,0
439701,6,18,6,15,12,5,10,12,1,3,0,2,2,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0,0
2841960,1,14,4,2,14,13,3,9,2,3,0,2,4,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,3,4,1,0,0,0
156497,7,6,8,15,9,3,10,10,2,3,0,2,4,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0,0
2523505,10,17,13,1,14,1,6,4,2,3,0,2,4,6,16,5,4,8,0,1,1,1,1,9,5,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,3,3,1,0,0,0
2665773,2,6,3,8,11,3,5,12,2,3,0,2,7,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0,0
2980445,1,14,4,15,12,6,13,12,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0,0
2892913,9,2,16,12,8,1,11,12,2,3,0,2,0,6,16,5,4,8,1,1,1,1,1,5,2,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3,3,4,3,3,3,4,1,2,5,1,0,1,0
354803,4,4,9,1,14,2,14,14,0,3,0,1,13,6,13,5,4,8,1,0,1,1,1,16,2,17,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,4,1,3,4,1,0,0,0
2585071,9,17,3,6,15,0,14,14,2,3,0,2,1,6,16,5,4,8,1,1,1,1,1,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3,4,3,3,3,4,1,3,3,1,0,0,0
2921361,9,2,9,4,8,1,11,9,3,3,0,2,5,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,3,3,4,3,3,3,4,1,2,3,1,1,1,0
2669702,12,9,0,4,8,1,11,14,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,9,5,4,0,0,0,0,0,0,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,6,1,1,1,0
2768246,9,0,14,13,1,13,11,10,2,3,0,2,3,6,16,5,4,8,1,0,1,1,1,16,2,17,1,1,1,0,0,1,1,1,0,0,0,0,0,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0,0
142419,12,5,11,7,8,16,11,10,2,3,0,2,4,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,1,1,0,1,0
267137,3,6,14,6,1,0,4,16,2,3,0,2,4,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,3,1,0,0,0
204081,6,14,4,12,10,6,3,1,2,3,0,3,2,6,16,5,4,8,0,0,1,1,1,16,2,17,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4,1,3,4,1,0,0,0
2707957,9,0,8,6,1,10,4,8,2,3,0,2,7,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,3,1,0,0,0
2739172,4,14,6,4,13,1,7,16,3,3,0,2,3,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,3,1,1,0,0
2741757,3,6,17,13,0,3,5,5,2,3,0,2,7,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0,0
2847773,12,2,10,1,8,8,11,10,2,2,0,2,4,6,16,5,4,8,1,1,1,1,1,11,2,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3,3,4,3,3,3,4,1,2,3,1,0,1,0
107421,6,8,3,13,0,9,1,3,2,3,0,2,4,6,16,5,4,8,0,1,1,1,1,16,2,17,1,1,1,0,0,0,1,0,0,0,0,0,0,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,1,1,0,0,0
2900611,4,18,8,15,9,5,7,10,2,3,0,2,5,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0,0
79790,5,11,2,1,8,8,11,11,2,5,0,2,1,6,16,5,4,8,1,1,1,1,1,10,2,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,3,3,4,1,2,4,1,0,1,0
351479,1,12,8,4,8,1,11,4,2,3,0,2,4,6,16,5,4,8,1,1,1,1,1,9,5,4,0,0,0,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,4,1,1,1,1,1,0
2602252,7,14,13,11,13,3,10,11,2,3,0,2,10,6,16,5,4,8,1,0,0,0,0,16,2,17,1,1,1,0,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,2,1,0,0,4,3,3,3,4,1,4,4,1,0,0,0
2565768,18,2,10,14,7,14,8,2,5,1,0,2,13,6,16,5,4,8,1,0,1,1,1,15,2,17,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,3,3,4,3,3,3,4,1,2,4,1,0,0,0
2742839,1,8,7,15,14,4,1,19,2,3,0,2,4,6,16,5,4,8,0,1,0,0,0,16,2,17,1,1,1,3,3,3,2,1,1,1,0,1,0,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0,0
2552247,8,18,9,2,9,16,7,8,3,3,0,2,7,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0,0
2964921,2,16,12,4,8,1,11,19,2,3,0,2,4,6,0,5,4,8,1,0,1,0,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,3,1,1,1,0
46047,2,0,17,16,15,13,5,7,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0,0
2536083,5,10,11,4,13,1,12,16,2,3,0,2,5,0,16,5,4,8,0,1,1,1,1,16,2,17,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,2,1,1,1,2,1,3,3,1,1,0,1
2649787,1,15,7,7,6,9,1,13,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0,0
2549315,13,10,12,11,8,16,11,1,2,2,0,2,10,6,16,5,4,8,0,1,1,1,1,17,2,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,3,1,0,1,0
187903,12,18,17,3,5,3,10,6,2,3,0,2,0,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,1,1,0,0,0
2760758,12,7,16,15,8,1,11,6,6,3,0,2,4,6,16,5,4,8,1,1,1,1,1,2,2,17,0,1,1,0,0,0,0,0,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,4,1,0,1,0
120781,16,17,3,9,12,11,0,12,2,3,0,2,9,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,1,1,0,0,0
2815054,8,6,17,9,12,3,5,12,2,3,0,2,9,6,16,5,4,8,1,0,1,1,1,16,2,17,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0,0
2608009,7,14,10,0,8,8,11,14,2,5,0,2,8,6,16,5,4,8,0,1,1,1,1,3,2,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,3,1,0,1,0
91622,1,15,12,1,16,6,13,8,2,3,0,2,4,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,4,1,0,0,0
2856959,5,19,2,14,8,10,11,0,3,1,0,2,4,6,16,5,4,8,1,1,1,1,1,3,2,17,0,1,1,0,0,0,0,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,4,1,0,1,0
2614387,9,3,0,10,8,14,11,8,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,4,1,2,0,1,0,1,0
2619012,1,10,10,10,13,11,0,9,2,5,0,1,11,6,16,5,4,8,1,1,0,0,0,7,1,14,0,0,0,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,5,4,1,0,0,0
221348,3,15,4,1,14,13,3,17,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0,0
2782212,11,5,12,12,15,11,0,14,2,3,0,2,13,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3,4,3,3,3,4,1,3,4,1,0,0,0
2988490,19,1,9,4,9,1,2,3,2,3,0,3,5,6,16,5,4,8,1,0,1,1,1,16,2,17,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,3,3,3,3,3,3,4,3,3,3,4,1,3,3,1,1,0,0
2924905,9,0,9,4,2,1,3,3,6,3,0,2,5,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,3,1,1,0,0
370715,5,18,17,16,15,5,10,11,2,3,0,2,4,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,3,3,3,3,4,3,3,3,4,1,3,1,1,0,0,0
476505,12,3,17,7,6,11,0,18,2,3,0,2,10,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,5,1,0,0,0
2508736,6,4,8,13,3,5,10,6,2,3,0,2,7,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0,0
277935,1,18,8,16,9,5,7,12,2,3,0,2,4,6,16,5,4,8,1,0,1,1,1,16,2,17,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0,0
450683,4,15,4,1,16,6,3,0,2,3,0,2,2,6,16,5,4,8,1,0,1,1,1,16,2,17,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,2,1,0,0,0
2993468,4,14,11,0,13,15,7,14,2,3,0,2,3,6,16,5,4,8,1,1,1,1,1,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,3,1,0,0,0
2982721,14,1,0,2,14,12,11,3,2,3,0,2,11,6,16,5,4,8,1,0,1,1,1,16,2,17,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0,0
2739151,10,2,9,14,2,10,6,15,5,3,0,2,11,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0,0
2781450,12,11,10,17,14,1,11,8,2,3,0,2,1,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,4,1,3,3,1,0,0,0
2536862,6,7,16,2,5,8,15,10,2,3,0,2,8,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0,0
2829419,22,2,9,2,8,12,11,15,0,2,0,2,4,6,16,5,4,8,1,1,1,1,1,4,2,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,4,3,3,3,4,1,2,4,1,0,1,0
426864,13,3,17,8,11,11,0,19,0,3,0,2,2,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0,0
2988507,8,17,13,4,3,16,12,18,2,3,0,2,6,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,5,1,0,0,0
2873090,12,0,9,2,10,3,5,7,3,3,0,1,3,6,16,5,4,8,1,0,1,1,1,16,2,17,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,3,3,3,4,1,3,4,1,0,0,0
2883752,6,7,9,4,8,1,11,16,4,3,0,2,2,6,16,5,4,8,1,1,1,1,1,8,2,17,0,1,1,0,0,0,0,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,3,1,1,1,0
148567,4,17,9,4,8,1,11,8,3,2,0,2,9,6,16,5,4,8,1,1,1,1,1,10,2,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,2,3,1,1,1,0
486465,14,9,13,4,8,1,11,14,2,3,0,2,7,6,16,5,4,8,1,1,1,1,1,9,5,4,0,0,0,0,0,0,0,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,3,1,1,1,0
2747810,15,1,9,16,9,7,2,19,2,3,0,2,13,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0,0
2787658,15,2,1,8,11,15,14,5,2,3,0,2,4,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,7,1,0,0,0
44332,7,13,12,2,10,5,10,10,6,3,0,2,2,6,13,5,4,8,1,0,1,1,1,16,2,17,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,4,3,3,3,4,1,3,4,1,0,0,0
345764,1,14,7,13,0,6,13,16,2,3,0,2,2,6,16,5,4,8,1,0,1,1,1,16,2,17,1,1,1,0,0,0,0,0,1,0,0,0,0,0,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0,0
9612,9,2,13,7,6,2,6,13,2,3,0,2,4,6,16,5,4,8,1,0,1,1,1,16,2,17,1,1,1,0,1,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,5,1,0,0,0
219768,1,14,9,7,6,6,13,13,1,3,0,2,11,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0,0
2533585,2,4,8,8,3,5,10,3,2,3,0,2,8,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0,0
396478,1,5,9,4,8,1,11,1,1,2,0,3,5,6,16,5,4,8,1,0,1,1,1,6,2,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,2,3,1,1,1,0
2881578,6,14,4,17,16,13,5,18,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,0,1,0,0,0
190193,5,4,17,3,5,5,10,19,2,3,0,2,4,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,3,1,0,0,0
2733804,11,18,8,4,11,3,10,19,2,3,0,2,2,6,16,5,4,8,0,1,0,0,0,16,2,17,1,1,1,3,3,2,1,0,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0,0
2737807,3,5,12,2,9,15,0,3,2,3,0,2,4,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,3,3,4,3,3,3,4,1,3,7,1,0,0,0
2924196,1,6,11,2,14,16,7,7,2,3,0,2,4,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,4,1,0,0,0
2930647,5,8,7,17,16,9,1,16,2,3,0,1,2,6,16,5,4,8,1,0,0,1,1,16,2,16,1,1,0,2,1,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0,0
2775386,2,1,13,8,11,2,6,0,2,3,0,2,8,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0,0
2971457,3,15,4,6,1,0,4,10,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,4,1,3,3,1,0,0,0
2573845,7,0,14,2,14,3,5,8,2,3,0,2,0,6,16,5,4,8,0,1,1,1,1,16,2,17,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,4,3,3,3,4,1,3,4,1,0,0,0
2913416,30,7,9,14,7,10,4,14,3,5,0,2,11,6,16,5,4,8,1,1,1,1,1,3,2,17,0,1,1,0,0,0,0,0,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,4,1,0,0,0
462802,18,2,3,8,6,15,14,18,2,3,0,2,4,6,16,5,4,8,1,0,1,1,1,16,2,17,1,1,1,0,0,0,0,0,1,0,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,5,1,0,0,0
2867304,8,11,9,4,10,1,2,12,2,3,0,3,2,6,16,5,4,8,1,0,1,1,1,16,2,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,3,3,3,4,1,3,4,1,1,0,0
196695,3,6,11,16,15,3,10,14,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,3,1,0,0,0
2787933,13,3,10,6,1,0,4,2,0,1,0,2,2,6,16,5,4,8,1,1,1,1,1,3,2,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0
2681247,4,8,17,9,12,4,9,12,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0,0
83007,11,13,9,17,15,16,10,14,3,3,0,2,8,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0,0
2523879,1,16,7,12,15,4,9,6,2,3,0,2,2,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,4,3,3,3,4,1,3,4,1,0,0,0
2551065,7,7,16,16,9,1,11,12,1,3,0,2,2,6,16,5,4,8,1,1,1,1,1,12,2,17,0,1,1,0,0,0,0,0,0,0,0,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,4,1,0,0,0
441930,6,17,12,16,9,11,0,19,2,3,0,2,4,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,5,1,0,0,0
136209,5,18,8,9,0,5,10,1,2,3,0,2,4,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0,0
26268,8,9,1,0,1,0,4,2,2,3,0,2,8,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0,0
369604,10,5,17,9,12,11,0,1,2,3,0,2,4,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,1,1,0,0,0
137806,2,8,7,7,2,4,9,18,2,3,0,2,4,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0,0
2709357,5,17,12,7,6,11,0,12,4,3,0,2,3,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,7,1,0,0,0
2933971,19,11,0,4,8,1,11,14,2,3,0,2,7,6,16,5,4,8,1,1,1,1,1,9,5,4,0,0,0,0,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,2,3,1,1,1,0
2752321,4,16,17,9,12,4,9,5,2,3,0,2,2,6,13,5,4,8,1,0,1,1,1,16,2,17,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0,0
2707627,5,2,6,14,7,14,8,11,1,2,0,2,7,6,16,5,4,8,1,1,1,1,1,0,2,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3,4,3,3,3,4,1,2,3,1,0,0,0
296143,6,14,4,2,12,13,13,10,2,3,0,3,2,6,16,5,4,8,0,0,1,1,1,16,2,17,1,1,0,1,1,1,1,1,0,0,0,0,1,1,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0,0
2960131,1,4,9,0,1,10,4,11,0,5,0,2,7,6,16,5,4,8,1,1,1,1,1,3,2,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,3,1,0,0,0
336445,10,18,6,1,2,15,10,15,5,3,0,2,3,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0,0
245279,1,2,9,9,0,2,6,19,1,3,0,2,9,6,16,5,4,8,1,1,1,1,1,16,2,17,1,1,1,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,1,3,4,1,0,0,0
